HGNC ID,Approved symbol,Approved name,Status,Locus type,Previous symbols,Alias symbols,Chromosome,NCBI Gene ID,Ensembl gene ID,Vega gene ID,Group ID,Group name
HGNC:4090,GABRR1,gamma-aminobutyric acid type A receptor subunit rho1,Approved,gene with protein product,,,6q15,2569,ENSG00000146276,OTTHUMG00000015195,563,Gamma-aminobutyric acid type A receptor subunits
HGNC:4091,GABRR2,gamma-aminobutyric acid type A receptor subunit rho2,Approved,gene with protein product,,,6q15,2570,ENSG00000111886,OTTHUMG00000015198,563,Gamma-aminobutyric acid type A receptor subunits
HGNC:17969,GABRR3,gamma-aminobutyric acid type A receptor subunit rho3,Approved,gene with protein product,,,3q11.2,200959,ENSG00000183185,OTTHUMG00000159135,563,Gamma-aminobutyric acid type A receptor subunits
HGNC:4274,GJA1,gap junction protein alpha 1,Approved,gene with protein product,"ODDD, GJAL","CX43, ODD, ODOD, SDTY3",6q22.31,2697,ENSG00000152661,OTTHUMG00000015479,314,Gap junction proteins
HGNC:16995,GJA10,gap junction protein alpha 10,Approved,gene with protein product,,CX62,6q15,84694,ENSG00000135355,OTTHUMG00000015210,314,Gap junction proteins
HGNC:4277,GJA3,gap junction protein alpha 3,Approved,gene with protein product,CZP3,CX46,13q12.11,2700,ENSG00000121743,OTTHUMG00000016510,314,Gap junction proteins
HGNC:4278,GJA4,gap junction protein alpha 4,Approved,gene with protein product,,CX37,1p34.3,2701,ENSG00000187513,OTTHUMG00000004050,314,Gap junction proteins
HGNC:4279,GJA5,gap junction protein alpha 5,Approved,gene with protein product,,CX40,1q21.2,2702,ENSG00000265107,OTTHUMG00000014020,314,Gap junction proteins
HGNC:32542,GJA6P,"gap junction protein alpha 6, pseudogene",Approved,pseudogene,,,Xp22.13,100126825,ENSG00000236187,OTTHUMG00000021215,314,Gap junction proteins
HGNC:4281,GJA8,gap junction protein alpha 8,Approved,gene with protein product,"CAE1, CZP1, CAE",CX50,1q21.2,2703,ENSG00000121634,OTTHUMG00000024085,314,Gap junction proteins
HGNC:19155,GJA9,gap junction protein alpha 9,Approved,gene with protein product,GJA10,"CX59, CX58",1p34.3,81025,ENSG00000131233,OTTHUMG00000000482,314,Gap junction proteins
HGNC:4283,GJB1,gap junction protein beta 1,Approved,gene with protein product,"CMTX1, CMTX",CX32,Xq13.1,2705,ENSG00000169562,OTTHUMG00000021797,314,Gap junction proteins
HGNC:4284,GJB2,gap junction protein beta 2,Approved,gene with protein product,"DFNB1, DFNA3","CX26, NSRD1",13q12.11,2706,ENSG00000165474,OTTHUMG00000016513,314,Gap junction proteins
HGNC:4285,GJB3,gap junction protein beta 3,Approved,gene with protein product,"DFNA2, EKV",CX31,1p34.3,2707,ENSG00000188910,OTTHUMG00000004051,314,Gap junction proteins
HGNC:4286,GJB4,gap junction protein beta 4,Approved,gene with protein product,,CX30.3,1p34.3,127534,ENSG00000189433,OTTHUMG00000004052,314,Gap junction proteins
HGNC:4287,GJB5,gap junction protein beta 5,Approved,gene with protein product,,CX31.1,1p34.3,2709,ENSG00000189280,OTTHUMG00000004053,314,Gap junction proteins
HGNC:4288,GJB6,gap junction protein beta 6,Approved,gene with protein product,"DFNA3, ED2","EDH, HED, CX30",13q12.11,10804,ENSG00000121742,OTTHUMG00000016515,314,Gap junction proteins
HGNC:16690,GJB7,gap junction protein beta 7,Approved,gene with protein product,,"CX25, bA136M9.1",6q14.3-q15,375519,ENSG00000164411,OTTHUMG00000015166,314,Gap junction proteins
HGNC:4280,GJC1,gap junction protein gamma 1,Approved,gene with protein product,GJA7,CX45,17q21.31,10052,ENSG00000182963,OTTHUMG00000179861,314,Gap junction proteins
HGNC:17494,GJC2,gap junction protein gamma 2,Approved,gene with protein product,GJA12,"CX47, CX46.6, SPG44",1q42.13,57165,ENSG00000198835,OTTHUMG00000039771,314,Gap junction proteins
HGNC:17495,GJC3,gap junction protein gamma 3,Approved,gene with protein product,GJE1,CX30.2,7q22.1,349149,ENSG00000176402,OTTHUMG00000156649,314,Gap junction proteins
HGNC:19154,GJD2,gap junction protein delta 2,Approved,gene with protein product,GJA9,CX36,15q14,57369,ENSG00000159248,OTTHUMG00000129674,314,Gap junction proteins
HGNC:19147,GJD3,gap junction protein delta 3,Approved,gene with protein product,GJC1,"CX31.9, GJA11, Cx30.2",17q21.2,125111,ENSG00000183153,OTTHUMG00000179634,314,Gap junction proteins
HGNC:23296,GJD4,gap junction protein delta 4,Approved,gene with protein product,,"CX40.1, FLJ90023",10p11.21,219770,ENSG00000177291,OTTHUMG00000017957,314,Gap junction proteins
HGNC:33251,GJE1,gap junction protein epsilon 1,Approved,gene with protein product,,CX23,6q24.1,100126572,ENSG00000203733,OTTHUMG00000015706,314,Gap junction proteins
HGNC:4571,GRIA1,glutamate ionotropic receptor AMPA type subunit 1,Approved,gene with protein product,GLUR1,"GluA1, GLURA",5q33.2,2890,ENSG00000155511,OTTHUMG00000130148,1200,Glutamate ionotropic receptor AMPA type subunits
HGNC:4572,GRIA2,glutamate ionotropic receptor AMPA type subunit 2,Approved,gene with protein product,GLUR2,"GluA2, GLURB",4q32.1,2891,ENSG00000120251,OTTHUMG00000133836,1200,Glutamate ionotropic receptor AMPA type subunits
HGNC:4573,GRIA3,glutamate ionotropic receptor AMPA type subunit 3,Approved,gene with protein product,GLUR3,"GluA3, GLURC, MRX94",Xq25,2892,ENSG00000125675,OTTHUMG00000022685,1200,Glutamate ionotropic receptor AMPA type subunits
HGNC:4574,GRIA4,glutamate ionotropic receptor AMPA type subunit 4,Approved,gene with protein product,GLUR4,"GluA4, GLURD",11q22.3,2893,ENSG00000152578,OTTHUMG00000166236,1200,Glutamate ionotropic receptor AMPA type subunits
HGNC:4575,GRID1,glutamate ionotropic receptor delta type subunit 1,Approved,gene with protein product,,"GluD1, KIAA1220",10q23.1-q23.2,2894,ENSG00000182771,OTTHUMG00000018650,1202,Glutamate ionotropic receptor delta type subunits
HGNC:4576,GRID2,glutamate ionotropic receptor delta type subunit 2,Approved,gene with protein product,,"GluD2, GluR-delta-2",4q22.1-q22.2,2895,ENSG00000152208,OTTHUMG00000130975,1202,Glutamate ionotropic receptor delta type subunits
HGNC:4579,GRIK1,glutamate ionotropic receptor kainate type subunit 1,Approved,gene with protein product,GLUR5,GluK1,21q21.3,2897,ENSG00000171189,OTTHUMG00000078879,1199,Glutamate ionotropic receptor kainate type subunits
HGNC:4580,GRIK2,glutamate ionotropic receptor kainate type subunit 2,Approved,gene with protein product,GLUR6,"GluK2, MRT6",6q16.3,2898,ENSG00000164418,OTTHUMG00000016328,1199,Glutamate ionotropic receptor kainate type subunits
HGNC:4581,GRIK3,glutamate ionotropic receptor kainate type subunit 3,Approved,gene with protein product,,"GluK3, GLUR7",1p34.3,2899,ENSG00000163873,OTTHUMG00000004189,1199,Glutamate ionotropic receptor kainate type subunits
HGNC:4582,GRIK4,glutamate ionotropic receptor kainate type subunit 4,Approved,gene with protein product,GRIK,"GluK4, KA1",11q23.3,2900,ENSG00000149403,OTTHUMG00000048255,1199,Glutamate ionotropic receptor kainate type subunits
HGNC:4583,GRIK5,glutamate ionotropic receptor kainate type subunit 5,Approved,gene with protein product,GRIK2,"GluK5, KA2",19q13.2,2901,ENSG00000105737,OTTHUMG00000044573,1199,Glutamate ionotropic receptor kainate type subunits
HGNC:4584,GRIN1,glutamate ionotropic receptor NMDA type subunit 1,Approved,gene with protein product,NMDAR1,GluN1,9q34.3,2902,ENSG00000176884,OTTHUMG00000020976,1201,Glutamate ionotropic receptor NMDA type subunits
HGNC:4585,GRIN2A,glutamate ionotropic receptor NMDA type subunit 2A,Approved,gene with protein product,NMDAR2A,GluN2A,16p13.2,2903,ENSG00000183454,OTTHUMG00000129721,1201,Glutamate ionotropic receptor NMDA type subunits
HGNC:4586,GRIN2B,glutamate ionotropic receptor NMDA type subunit 2B,Approved,gene with protein product,NMDAR2B,GluN2B,12p13.1,2904,ENSG00000273079,OTTHUMG00000137373,1201,Glutamate ionotropic receptor NMDA type subunits
HGNC:4587,GRIN2C,glutamate ionotropic receptor NMDA type subunit 2C,Approved,gene with protein product,NMDAR2C,GluN2C,17q25.1,2905,ENSG00000161509,OTTHUMG00000044524,1201,Glutamate ionotropic receptor NMDA type subunits
HGNC:4588,GRIN2D,glutamate ionotropic receptor NMDA type subunit 2D,Approved,gene with protein product,NMDAR2D,"GluN2D, EB11, NR2D",19q13.33,2906,ENSG00000105464,OTTHUMG00000183304,1201,Glutamate ionotropic receptor NMDA type subunits
HGNC:16767,GRIN3A,glutamate ionotropic receptor NMDA type subunit 3A,Approved,gene with protein product,,GluN3A,9q31.1,116443,ENSG00000198785,OTTHUMG00000020387,1201,Glutamate ionotropic receptor NMDA type subunits
HGNC:16768,GRIN3B,glutamate ionotropic receptor NMDA type subunit 3B,Approved,gene with protein product,,GluN3B,19p13.3,116444,ENSG00000116032,OTTHUMG00000181904,1201,Glutamate ionotropic receptor NMDA type subunits
HGNC:4326,GLRA1,glycine receptor alpha 1,Approved,gene with protein product,STHE,,5q33.1,2741,ENSG00000145888,OTTHUMG00000130121,868,Glycine receptors
HGNC:4327,GLRA2,glycine receptor alpha 2,Approved,gene with protein product,GLR,,Xp22.2,2742,ENSG00000101958,OTTHUMG00000021166,868,Glycine receptors
HGNC:4328,GLRA3,glycine receptor alpha 3,Approved,gene with protein product,,,4q34.1,8001,ENSG00000145451,OTTHUMG00000149816,868,Glycine receptors
HGNC:31715,GLRA4,glycine receptor alpha 4 (pseudogene),Approved,pseudogene,,,Xq22.2,441509,ENSG00000188828,OTTHUMG00000022110,868,Glycine receptors
HGNC:4329,GLRB,glycine receptor beta,Approved,gene with protein product,,,4q32.1,2743,ENSG00000109738,OTTHUMG00000161954,868,Glycine receptors
HGNC:28240,HVCN1,hydrogen voltage gated channel 1,Approved,gene with protein product,,"MGC15619, Hv1, VSOP",12q24.11,84329,ENSG00000122986,OTTHUMG00000169530,254,Hydrogen voltage gated channels
HGNC:6180,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1",Approved,gene with protein product,"SCA15, SCA16, SCA29","Insp3r1, IP3R1, ACV, PPP1R94",3p26.1,3708,ENSG00000150995,OTTHUMG00000154996,297,"Inositol 1,4,5-triphosphate receptors"
HGNC:6181,ITPR2,"inositol 1,4,5-trisphosphate receptor type 2",Approved,gene with protein product,,"IP3R2, CFAP48",12p11.23,3709,ENSG00000123104,OTTHUMG00000169181,297,"Inositol 1,4,5-triphosphate receptors"
HGNC:6182,ITPR3,"inositol 1,4,5-trisphosphate receptor type 3",Approved,gene with protein product,,IP3R3,6p21.31,3710,ENSG00000096433,OTTHUMG00000014532,297,"Inositol 1,4,5-triphosphate receptors"
HGNC:6284,KCNMA1,potassium calcium-activated channel subfamily M alpha 1,Approved,gene with protein product,SLO,"KCa1.1, mSLO1",10q22.3,3778,ENSG00000156113,OTTHUMG00000018543,255,Potassium calcium-activated channels
HGNC:6290,KCNN1,potassium calcium-activated channel subfamily N member 1,Approved,gene with protein product,,"KCa2.1, hSK1",19p13.11,3780,ENSG00000105642,OTTHUMG00000183482,255,Potassium calcium-activated channels
HGNC:6291,KCNN2,potassium calcium-activated channel subfamily N member 2,Approved,gene with protein product,,"KCa2.2, hSK2",5q22.3,3781,ENSG00000080709,OTTHUMG00000128836,255,Potassium calcium-activated channels
HGNC:6292,KCNN3,potassium calcium-activated channel subfamily N member 3,Approved,gene with protein product,,"KCa2.3, hSK3, SKCA3",1q21.3,3782,ENSG00000143603,OTTHUMG00000037260,255,Potassium calcium-activated channels
HGNC:6293,KCNN4,potassium calcium-activated channel subfamily N member 4,Approved,gene with protein product,,"KCa3.1, hSK4, hKCa4, hIKCa1, IK",19q13.31,3783,ENSG00000104783,OTTHUMG00000182779,255,Potassium calcium-activated channels
HGNC:18867,KCNU1,potassium calcium-activated channel subfamily U member 1,Approved,gene with protein product,,"KCa5.1, Slo3, KCNMC1, Kcnma3",8p11.23,157855,ENSG00000215262,OTTHUMG00000163981,255,Potassium calcium-activated channels
HGNC:6255,KCNJ1,potassium inwardly rectifying channel subfamily J member 1,Approved,gene with protein product,,"Kir1.1, ROMK1",11q24.3,3758,ENSG00000151704,OTTHUMG00000048247,276,Potassium inwardly rectifying channel subfamily J
HGNC:6256,KCNJ10,potassium inwardly rectifying channel subfamily J member 10,Approved,gene with protein product,,"Kir4.1, Kir1.2",1q23.2,3766,ENSG00000177807,OTTHUMG00000024073,276,Potassium inwardly rectifying channel subfamily J
HGNC:6257,KCNJ11,potassium inwardly rectifying channel subfamily J member 11,Approved,gene with protein product,,"Kir6.2, BIR",11p15.1,3767,ENSG00000187486,OTTHUMG00000165914,276,Potassium inwardly rectifying channel subfamily J
HGNC:6258,KCNJ12,potassium inwardly rectifying channel subfamily J member 12,Approved,gene with protein product,KCNJN1,"Kir2.2, Kir2.2v, IRK2, hIRK1",17p11.2,3768,ENSG00000184185,OTTHUMG00000132039,276,Potassium inwardly rectifying channel subfamily J
HGNC:6259,KCNJ13,potassium inwardly rectifying channel subfamily J member 13,Approved,gene with protein product,,"Kir7.1, Kir1.4, LCA16",2q37.1,3769,ENSG00000115474,OTTHUMG00000153292,276,Potassium inwardly rectifying channel subfamily J
HGNC:6260,KCNJ14,potassium inwardly rectifying channel subfamily J member 14,Approved,gene with protein product,,"Kir2.4, IRK4",19q13.33,3770,ENSG00000182324,OTTHUMG00000183307,276,Potassium inwardly rectifying channel subfamily J
HGNC:6261,KCNJ15,potassium inwardly rectifying channel subfamily J member 15,Approved,gene with protein product,,"Kir4.2, Kir1.3, IRKK",21q22.13-q22.2,3772,ENSG00000157551,OTTHUMG00000090609,276,Potassium inwardly rectifying channel subfamily J
HGNC:6262,KCNJ16,potassium inwardly rectifying channel subfamily J member 16,Approved,gene with protein product,,"Kir5.1, BIR9",17q24.3,3773,ENSG00000153822,OTTHUMG00000180349,276,Potassium inwardly rectifying channel subfamily J
HGNC:39080,KCNJ18,potassium inwardly rectifying channel subfamily J member 18,Approved,gene with protein product,,"KIR2.6, TTPP2",17p11.2,100134444,ENSG00000260458,OTTHUMG00000175863,276,Potassium inwardly rectifying channel subfamily J
HGNC:6263,KCNJ2,potassium inwardly rectifying channel subfamily J member 2,Approved,gene with protein product,,"Kir2.1, IRK1, LQT7",17q24.3,3759,ENSG00000123700,OTTHUMG00000180351,276,Potassium inwardly rectifying channel subfamily J
HGNC:6264,KCNJ3,potassium inwardly rectifying channel subfamily J member 3,Approved,gene with protein product,,"Kir3.1, GIRK1, KGA",2q24.1,3760,ENSG00000162989,OTTHUMG00000131937,276,Potassium inwardly rectifying channel subfamily J
HGNC:6265,KCNJ4,potassium inwardly rectifying channel subfamily J member 4,Approved,gene with protein product,,"Kir2.3, HIR, HRK1, hIRK2, IRK3",22q13.1,3761,ENSG00000168135,OTTHUMG00000151131,276,Potassium inwardly rectifying channel subfamily J
HGNC:6266,KCNJ5,potassium inwardly rectifying channel subfamily J member 5,Approved,gene with protein product,,"Kir3.4, CIR, KATP1, GIRK4, LQT13",11q24.3,3762,ENSG00000120457,OTTHUMG00000165795,276,Potassium inwardly rectifying channel subfamily J
HGNC:6267,KCNJ6,potassium inwardly rectifying channel subfamily J member 6,Approved,gene with protein product,KCNJ7,"Kir3.2, GIRK2, KATP2, BIR1, hiGIRK2",21q22.13,3763,ENSG00000157542,OTTHUMG00000086667,276,Potassium inwardly rectifying channel subfamily J
HGNC:6269,KCNJ8,potassium inwardly rectifying channel subfamily J member 8,Approved,gene with protein product,,Kir6.1,12p12.1,3764,ENSG00000121361,OTTHUMG00000169093,276,Potassium inwardly rectifying channel subfamily J
HGNC:6270,KCNJ9,potassium inwardly rectifying channel subfamily J member 9,Approved,gene with protein product,,"Kir3.3, GIRK3",1q23.2,3765,ENSG00000162728,OTTHUMG00000024072,276,Potassium inwardly rectifying channel subfamily J
HGNC:18865,KCNT1,potassium sodium-activated channel subfamily T member 1,Approved,gene with protein product,,"KCa4.1, KIAA1422, SLACK, Slo2.2",9q34.3,57582,ENSG00000107147,OTTHUMG00000020917,856,Potassium sodium-activated channel subfamily T 
HGNC:18866,KCNT2,potassium sodium-activated channel subfamily T member 2,Approved,gene with protein product,,"KCa4.2, SLICK, SLO2.1",1q31.3,343450,ENSG00000162687,OTTHUMG00000035611,856,Potassium sodium-activated channel subfamily T 
HGNC:6272,KCNK1,potassium two pore domain channel subfamily K member 1,Approved,gene with protein product,,"K2p1.1, DPK, TWIK-1",1q42.2,3775,ENSG00000135750,OTTHUMG00000037923,277,Potassium two pore domain channel subfamily K 
HGNC:6273,KCNK10,potassium two pore domain channel subfamily K member 10,Approved,gene with protein product,,"K2p10.1, TREK-2, TREK2, PPP1R97",14q31.3,54207,ENSG00000100433,OTTHUMG00000170743,277,Potassium two pore domain channel subfamily K 
HGNC:6274,KCNK12,potassium two pore domain channel subfamily K member 12,Approved,gene with protein product,,"THIK-2, THIK2, K2p12.1",2p16.3,56660,ENSG00000184261,OTTHUMG00000129131,277,Potassium two pore domain channel subfamily K 
HGNC:6275,KCNK13,potassium two pore domain channel subfamily K member 13,Approved,gene with protein product,,"K2p13.1, THIK-1, THIK1",14q32.11,56659,ENSG00000152315,OTTHUMG00000171017,277,Potassium two pore domain channel subfamily K 
HGNC:13814,KCNK15,potassium two pore domain channel subfamily K member 15,Approved,gene with protein product,"KCNK11, KCNK14","K2p15.1, dJ781B1.1, KT3.3, KIAA0237, TASK5, TASK-5",20q13.12,60598,ENSG00000124249,OTTHUMG00000032544,277,Potassium two pore domain channel subfamily K 
HGNC:14464,KCNK16,potassium two pore domain channel subfamily K member 16,Approved,gene with protein product,,"K2p16.1, TALK-1, TALK1",6p21.2,83795,ENSG00000095981,OTTHUMG00000014645,277,Potassium two pore domain channel subfamily K 
HGNC:14465,KCNK17,potassium two pore domain channel subfamily K member 17,Approved,gene with protein product,,"K2p17.1, TALK-2, TALK2, TASK4, TASK-4",6p21.2,89822,ENSG00000124780,OTTHUMG00000014646,277,Potassium two pore domain channel subfamily K 
HGNC:19439,KCNK18,potassium two pore domain channel subfamily K member 18,Approved,gene with protein product,,"K2p18.1, TRESK-2, TRESK2, TRESK, TRIK",10q25.3,338567,ENSG00000186795,OTTHUMG00000019120,277,Potassium two pore domain channel subfamily K 
HGNC:6277,KCNK2,potassium two pore domain channel subfamily K member 2,Approved,gene with protein product,,"K2p2.1, TREK-1",1q41,3776,ENSG00000082482,OTTHUMG00000037017,277,Potassium two pore domain channel subfamily K 
HGNC:6278,KCNK3,potassium two pore domain channel subfamily K member 3,Approved,gene with protein product,,"K2p3.1, TASK, TASK-1, TASK1",2p23.3,3777,ENSG00000171303,OTTHUMG00000125530,277,Potassium two pore domain channel subfamily K 
HGNC:6279,KCNK4,potassium two pore domain channel subfamily K member 4,Approved,gene with protein product,,"K2p4.1, TRAAK",11q13.1,50801,ENSG00000182450,OTTHUMG00000168006,277,Potassium two pore domain channel subfamily K 
HGNC:6280,KCNK5,potassium two pore domain channel subfamily K member 5,Approved,gene with protein product,,"K2p5.1, TASK-2, TASK2",6p21.2,8645,ENSG00000164626,OTTHUMG00000014642,277,Potassium two pore domain channel subfamily K 
HGNC:6281,KCNK6,potassium two pore domain channel subfamily K member 6,Approved,gene with protein product,,"K2p6.1, TWIK-2",19q13.2,9424,ENSG00000099337,OTTHUMG00000182325,277,Potassium two pore domain channel subfamily K 
HGNC:6282,KCNK7,potassium two pore domain channel subfamily K member 7,Approved,gene with protein product,,K2p7.1,11q13.1,10089,ENSG00000173338,OTTHUMG00000166528,277,Potassium two pore domain channel subfamily K 
